deployment_mode,scenario,metric,statistic,value,run_count
cloud_only,fault_free,detector_processing_ms_mean,mean,50.65326573717397,5
cloud_only,fault_free,detector_processing_ms_mean,median,50.414161804394844,5
cloud_only,fault_free,detector_processing_ms_mean,std,2.1670971032478605,5
cloud_only,fault_free,detector_processing_ms_mean,p95,53.41856387945322,5
cloud_only,fault_free,detector_processing_ms_mean,min,48.15113242668441,5
cloud_only,fault_free,detector_processing_ms_mean,max,54.11263001270783,5
cloud_only,fault_free,detector_processing_ms_median,count,5,5
cloud_only,fault_free,detector_processing_ms_median,mean,50.824809074401855,5
cloud_only,fault_free,detector_processing_ms_median,median,50.78685283660889,5
cloud_only,fault_free,detector_processing_ms_median,std,4.118694255541012,5
cloud_only,fault_free,detector_processing_ms_median,p95,55.93597888946533,5
cloud_only,fault_free,detector_processing_ms_median,min,45.767784118652344,5
cloud_only,fault_free,detector_processing_ms_median,max,57.15024471282959,5
cloud_only,fault_free,detector_processing_ms_min,count,5,5
cloud_only,fault_free,detector_processing_ms_min,mean,2.1193504333496094,5
cloud_only,fault_free,detector_processing_ms_min,median,2.1092891693115234,5
cloud_only,fault_free,detector_processing_ms_min,std,0.03395284823370432,5
cloud_only,fault_free,detector_processing_ms_min,p95,2.1637916564941406,5
cloud_only,fault_free,detector_processing_ms_min,min,2.0825862884521484,5
cloud_only,fault_free,detector_processing_ms_min,max,2.172708511352539,5
cloud_only,fault_free,detector_processing_ms_p95,count,5,5
cloud_only,fault_free,detector_processing_ms_p95,mean,95.53828239440917,5
cloud_only,fault_free,detector_processing_ms_p95,median,95.63999176025385,5
cloud_only,fault_free,detector_processing_ms_p95,std,2.3942024004028286,5
cloud_only,fault_free,detector_processing_ms_p95,p95,98.28025102615356,5
cloud_only,fault_free,detector_processing_ms_p95,min,92.59378910064697,5
cloud_only,fault_free,detector_processing_ms_p95,max,98.60610961914062,5
cloud_only,fault_free,detector_processing_ms_std,count,5,5
cloud_only,fault_free,detector_processing_ms_std,mean,29.689185923938204,5
cloud_only,fault_free,detector_processing_ms_std,median,29.66257132305119,5
cloud_only,fault_free,detector_processing_ms_std,std,0.3811379682609193,5
cloud_only,fault_free,detector_processing_ms_std,p95,30.159710503610114,5
cloud_only,fault_free,detector_processing_ms_std,min,29.224802616551237,5
cloud_only,fault_free,detector_processing_ms_std,max,30.24380961191961,5
cloud_only,fault_free,diagnosis_latency_ms_count,count,5,5
cloud_only,fault_free,diagnosis_latency_ms_count,mean,0.0,5
cloud_only,fault_free,diagnosis_latency_ms_count,median,0.0,5
cloud_only,fault_free,diagnosis_latency_ms_count,std,0.0,5
cloud_only,fault_free,diagnosis_latency_ms_count,p95,0.0,5
cloud_only,fault_free,diagnosis_latency_ms_count,min,0.0,5
cloud_only,fault_free,diagnosis_latency_ms_count,max,0.0,5
cloud_only,fault_free,e2e_latency_ms_count,count,5,5
cloud_only,fault_free,e2e_latency_ms_count,mean,0.0,5
cloud_only,fault_free,e2e_latency_ms_count,median,0.0,5
cloud_only,fault_free,e2e_latency_ms_count,std,0.0,5
cloud_only,fault_free,e2e_latency_ms_count,p95,0.0,5
cloud_only,fault_free,e2e_latency_ms_count,min,0.0,5
cloud_only,fault_free,e2e_latency_ms_count,max,0.0,5
cloud_only,fault_free,escalated_samples,count,5,5
cloud_only,fault_free,escalated_samples,mean,0.0,5
cloud_only,fault_free,escalated_samples,median,0.0,5
cloud_only,fault_free,escalated_samples,std,0.0,5
cloud_only,fault_free,escalated_samples,p95,0.0,5
cloud_only,fault_free,escalated_samples,min,0.0,5
cloud_only,fault_free,escalated_samples,max,0.0,5
cloud_only,fault_free,estimated_cloud_data_bytes,count,5,5
cloud_only,fault_free,estimated_cloud_data_bytes,mean,2956741.1337783793,5
cloud_only,fault_free,estimated_cloud_data_bytes,median,2955634.999564085,5
cloud_only,fault_free,estimated_cloud_data_bytes,std,7944.694067487528,5
cloud_only,fault_free,estimated_cloud_data_bytes,p95,2967328.904190279,5
cloud_only,fault_free,estimated_cloud_data_bytes,min,2949710.657855549,5
cloud_only,fault_free,estimated_cloud_data_bytes,max,2969875.704129448,5
cloud_only,fault_free,estimated_cloud_data_bytes_per_minute,count,5,5
cloud_only,fault_free,estimated_cloud_data_bytes_per_minute,mean,590186.4,5
cloud_only,fault_free,estimated_cloud_data_bytes_per_minute,median,590186.4,5
cloud_only,fault_free,estimated_cloud_data_bytes_per_minute,std,6.376329780383572e-11,5
cloud_only,fault_free,estimated_cloud_data_bytes_per_minute,p95,590186.4,5
cloud_only,fault_free,estimated_cloud_data_bytes_per_minute,min,590186.3999999999,5
cloud_only,fault_free,estimated_cloud_data_bytes_per_minute,max,590186.4,5
cloud_only,fault_free,estimated_sample_bytes,count,5,5
cloud_only,fault_free,estimated_sample_bytes,mean,983.644,5
cloud_only,fault_free,estimated_sample_bytes,median,983.644,5
cloud_only,fault_free,estimated_sample_bytes,std,0.0,5
cloud_only,fault_free,estimated_sample_bytes,p95,983.644,5
cloud_only,fault_free,estimated_sample_bytes,min,983.644,5
cloud_only,fault_free,estimated_sample_bytes,max,983.644,5
cloud_only,fault_free,measurement_seconds,count,5,5
cloud_only,fault_free,measurement_seconds,mean,300.59057278633117,5
cloud_only,fault_free,measurement_seconds,median,300.47812008857727,5
cloud_only,fault_free,measurement_seconds,std,0.8076798178494893,5
cloud_only,fault_free,measurement_seconds,p95,301.6669551372528,5
cloud_only,fault_free,measurement_seconds,min,299.875834941864,5
cloud_only,fault_free,measurement_seconds,max,301.9258699417114,5
cloud_only,fault_free,normal_decisions,count,5,5
cloud_only,fault_free,normal_decisions,mean,31.0,5
cloud_only,fault_free,normal_decisions,median,31.0,5
cloud_only,fault_free,normal_decisions,std,0.0,5
cloud_only,fault_free,normal_decisions,p95,31.0,5
cloud_only,fault_free,normal_decisions,min,31.0,5
cloud_only,fault_free,normal_decisions,max,31.0,5
cloud_only,fault_free,orchestrator_cpu_count,count,5,5
cloud_only,fault_free,orchestrator_cpu_count,mean,31.6,5
cloud_only,fault_free,orchestrator_cpu_count,median,32.0,5
cloud_only,fault_free,orchestrator_cpu_count,std,0.5477225575051661,5
cloud_only,fault_free,orchestrator_cpu_count,p95,32.0,5
cloud_only,fault_free,orchestrator_cpu_count,min,31.0,5
cloud_only,fault_free,orchestrator_cpu_count,max,32.0,5
cloud_only,fault_free,orchestrator_cpu_max,count,5,5
cloud_only,fault_free,orchestrator_cpu_max,mean,0.0,5
cloud_only,fault_free,orchestrator_cpu_max,median,0.0,5
cloud_only,fault_free,orchestrator_cpu_max,std,0.0,5
cloud_only,fault_free,orchestrator_cpu_max,p95,0.0,5
cloud_only,fault_free,orchestrator_cpu_max,min,0.0,5
cloud_only,fault_free,orchestrator_cpu_max,max,0.0,5
cloud_only,fault_free,orchestrator_cpu_mean,count,5,5
cloud_only,fault_free,orchestrator_cpu_mean,mean,0.0,5
cloud_only,fault_free,orchestrator_cpu_mean,median,0.0,5
cloud_only,fault_free,orchestrator_cpu_mean,std,0.0,5
cloud_only,fault_free,orchestrator_cpu_mean,p95,0.0,5
cloud_only,fault_free,orchestrator_cpu_mean,min,0.0,5
cloud_only,fault_free,orchestrator_cpu_mean,max,0.0,5
cloud_only,fault_free,orchestrator_cpu_median,count,5,5
cloud_only,fault_free,orchestrator_cpu_median,mean,0.0,5
cloud_only,fault_free,orchestrator_cpu_median,median,0.0,5
cloud_only,fault_free,orchestrator_cpu_median,std,0.0,5
cloud_only,fault_free,orchestrator_cpu_median,p95,0.0,5
cloud_only,fault_free,orchestrator_cpu_median,min,0.0,5
cloud_only,fault_free,orchestrator_cpu_median,max,0.0,5
cloud_only,fault_free,orchestrator_cpu_min,count,5,5
cloud_only,fault_free,orchestrator_cpu_min,mean,0.0,5
cloud_only,fault_free,orchestrator_cpu_min,median,0.0,5
cloud_only,fault_free,orchestrator_cpu_min,std,0.0,5
cloud_only,fault_free,orchestrator_cpu_min,p95,0.0,5
cloud_only,fault_free,orchestrator_cpu_min,min,0.0,5
cloud_only,fault_free,orchestrator_cpu_min,max,0.0,5
cloud_only,fault_free,orchestrator_cpu_p95,count,5,5
cloud_only,fault_free,orchestrator_cpu_p95,mean,0.0,5
cloud_only,fault_free,orchestrator_cpu_p95,median,0.0,5
cloud_only,fault_free,orchestrator_cpu_p95,std,0.0,5
cloud_only,fault_free,orchestrator_cpu_p95,p95,0.0,5
cloud_only,fault_free,orchestrator_cpu_p95,min,0.0,5
cloud_only,fault_free,orchestrator_cpu_p95,max,0.0,5
cloud_only,fault_free,orchestrator_cpu_std,count,5,5
cloud_only,fault_free,orchestrator_cpu_std,mean,0.0,5
cloud_only,fault_free,orchestrator_cpu_std,median,0.0,5
cloud_only,fault_free,orchestrator_cpu_std,std,0.0,5
cloud_only,fault_free,orchestrator_cpu_std,p95,0.0,5
cloud_only,fault_free,orchestrator_cpu_std,min,0.0,5
cloud_only,fault_free,orchestrator_cpu_std,max,0.0,5
cloud_only,fault_free,orchestrator_memory_count,count,5,5
cloud_only,fault_free,orchestrator_memory_count,mean,31.6,5
cloud_only,fault_free,orchestrator_memory_count,median,32.0,5
cloud_only,fault_free,orchestrator_memory_count,std,0.5477225575051661,5
cloud_only,fault_free,orchestrator_memory_count,p95,32.0,5
cloud_only,fault_free,orchestrator_memory_count,min,31.0,5
cloud_only,fault_free,orchestrator_memory_count,max,32.0,5
cloud_only,fault_free,orchestrator_memory_max,count,5,5
cloud_only,fault_free,orchestrator_memory_max,mean,23098982.4,5
cloud_only,fault_free,orchestrator_memory_max,median,23044096.0,5
cloud_only,fault_free,orchestrator_memory_max,std,141433.64040001234,5
cloud_only,fault_free,orchestrator_memory_max,p95,23290675.2,5
cloud_only,fault_free,orchestrator_memory_max,min,23023616.0,5
cloud_only,fault_free,orchestrator_memory_max,max,23351296.0,5
cloud_only,fault_free,orchestrator_memory_mean,count,5,5
cloud_only,fault_free,orchestrator_memory_mean,mean,22832830.761290323,5
cloud_only,fault_free,orchestrator_memory_mean,median,22808774.19354839,5
cloud_only,fault_free,orchestrator_memory_mean,std,61524.14920018173,5
cloud_only,fault_free,orchestrator_memory_mean,p95,22917143.122580644,5
cloud_only,fault_free,orchestrator_memory_mean,min,22785920.0,5
cloud_only,fault_free,orchestrator_memory_mean,max,22939776.0,5
cloud_only,fault_free,orchestrator_memory_median,count,5,5
cloud_only,fault_free,orchestrator_memory_median,mean,22817996.8,5
cloud_only,fault_free,orchestrator_memory_median,median,22794240.0,5
cloud_only,fault_free,orchestrator_memory_median,std,67624.327362274,5
cloud_only,fault_free,orchestrator_memory_median,p95,22909747.2,5
cloud_only,fault_free,orchestrator_memory_median,min,22771712.0,5
cloud_only,fault_free,orchestrator_memory_median,max,22937600.0,5
cloud_only,fault_free,orchestrator_memory_min,count,5,5
cloud_only,fault_free,orchestrator_memory_min,mean,22570598.4,5
cloud_only,fault_free,orchestrator_memory_min,median,22548480.0,5
cloud_only,fault_free,orchestrator_memory_min,std,38050.936135659,5
cloud_only,fault_free,orchestrator_memory_min,p95,22619750.4,5
cloud_only,fault_free,orchestrator_memory_min,min,22536192.0,5
cloud_only,fault_free,orchestrator_memory_min,max,22626304.0,5
cloud_only,fault_free,orchestrator_memory_p95,count,5,5
cloud_only,fault_free,orchestrator_memory_p95,mean,23047454.72,5
cloud_only,fault_free,orchestrator_memory_p95,median,23016448.0,5
cloud_only,fault_free,orchestrator_memory_p95,std,71625.6488799371,5
cloud_only,fault_free,orchestrator_memory_p95,p95,23144611.84,5
cloud_only,fault_free,orchestrator_memory_p95,min,23010508.8,5
cloud_only,fault_free,orchestrator_memory_p95,max,23175372.8,5
cloud_only,fault_free,orchestrator_memory_std,count,5,5
cloud_only,fault_free,orchestrator_memory_std,mean,123155.22576763631,5
cloud_only,fault_free,orchestrator_memory_std,median,122038.9834584068,5
cloud_only,fault_free,orchestrator_memory_std,std,21097.91941170086,5
cloud_only,fault_free,orchestrator_memory_std,p95,150844.29952204553,5
cloud_only,fault_free,orchestrator_memory_std,min,103252.56439774112,5
cloud_only,fault_free,orchestrator_memory_std,max,157734.1219107893,5
cloud_only,fault_free,orchestrator_processing_ms_count,count,5,5
cloud_only,fault_free,orchestrator_processing_ms_count,mean,31.6,5
cloud_only,fault_free,orchestrator_processing_ms_count,median,32.0,5
cloud_only,fault_free,orchestrator_processing_ms_count,std,0.5477225575051661,5
cloud_only,fault_free,orchestrator_processing_ms_count,p95,32.0,5
cloud_only,fault_free,orchestrator_processing_ms_count,min,31.0,5
cloud_only,fault_free,orchestrator_processing_ms_count,max,32.0,5
cloud_only,fault_free,orchestrator_processing_ms_max,count,5,5
cloud_only,fault_free,orchestrator_processing_ms_max,mean,0.35147666931152344,5
cloud_only,fault_free,orchestrator_processing_ms_max,median,0.14925003051757812,5
cloud_only,fault_free,orchestrator_processing_ms_max,std,0.4427238628534761,5
cloud_only,fault_free,orchestrator_processing_ms_max,p95,0.9489059448242185,5
cloud_only,fault_free,orchestrator_processing_ms_max,min,0.14448165893554688,5
cloud_only,fault_free,orchestrator_processing_ms_max,max,1.1432170867919922,5
cloud_only,fault_free,orchestrator_processing_ms_mean,count,5,5
cloud_only,fault_free,orchestrator_processing_ms_mean,mean,0.1107706658301815,5
cloud_only,fault_free,orchestrator_processing_ms_mean,median,0.10501184771137853,5
cloud_only,fault_free,orchestrator_processing_ms_mean,std,0.014457037777402112,5
cloud_only,fault_free,orchestrator_processing_ms_mean,p95,0.13040227274740895,5
cloud_only,fault_free,orchestrator_processing_ms_mean,min,0.10215491056442261,5
cloud_only,fault_free,orchestrator_processing_ms_mean,max,0.13650953769683838,5
cloud_only,fault_free,orchestrator_processing_ms_median,count,5,5
cloud_only,fault_free,orchestrator_processing_ms_median,mean,0.09827613830566406,5
cloud_only,fault_free,orchestrator_processing_ms_median,median,0.09882450103759766,5
cloud_only,fault_free,orchestrator_processing_ms_median,std,0.0018051451426951296,5
cloud_only,fault_free,orchestrator_processing_ms_median,p95,0.10023117065429688,5
cloud_only,fault_free,orchestrator_processing_ms_median,min,0.09608268737792969,5
cloud_only,fault_free,orchestrator_processing_ms_median,max,0.1004934310913086,5
cloud_only,fault_free,orchestrator_processing_ms_min,count,5,5
cloud_only,fault_free,orchestrator_processing_ms_min,mean,0.077056884765625,5
cloud_only,fault_free,orchestrator_processing_ms_min,median,0.07748603820800781,5
cloud_only,fault_free,orchestrator_processing_ms_min,std,0.004342230076369747,5
cloud_only,fault_free,orchestrator_processing_ms_min,p95,0.08096694946289062,5
cloud_only,fault_free,orchestrator_processing_ms_min,min,0.07033348083496094,5
cloud_only,fault_free,orchestrator_processing_ms_min,max,0.08106231689453125,5
cloud_only,fault_free,orchestrator_processing_ms_p95,count,5,5
cloud_only,fault_free,orchestrator_processing_ms_p95,mean,0.13880252838134766,5
cloud_only,fault_free,orchestrator_processing_ms_p95,median,0.13840198516845703,5
cloud_only,fault_free,orchestrator_processing_ms_p95,std,0.006764502748583931,5
cloud_only,fault_free,orchestrator_processing_ms_p95,p95,0.1463460922241211,5
cloud_only,fault_free,orchestrator_processing_ms_p95,min,0.13186931610107422,5
cloud_only,fault_free,orchestrator_processing_ms_p95,max,0.14684200286865234,5
cloud_only,fault_free,orchestrator_processing_ms_std,count,5,5
cloud_only,fault_free,orchestrator_processing_ms_std,mean,0.052475243612017504,5
cloud_only,fault_free,orchestrator_processing_ms_std,median,0.01990605616634992,5
cloud_only,fault_free,orchestrator_processing_ms_std,std,0.07382502828136246,5
cloud_only,fault_free,orchestrator_processing_ms_std,p95,0.15207501251577535,5
cloud_only,fault_free,orchestrator_processing_ms_std,min,0.017517911375982187,5
cloud_only,fault_free,orchestrator_processing_ms_std,max,0.18449325725071972,5
cloud_only,fault_free,sensor-generator_cpu_count,count,5,5
cloud_only,fault_free,sensor-generator_cpu_count,mean,65.8,5
cloud_only,fault_free,sensor-generator_cpu_count,median,66.0,5
cloud_only,fault_free,sensor-generator_cpu_count,std,0.4472135954999579,5
cloud_only,fault_free,sensor-generator_cpu_count,p95,66.0,5
cloud_only,fault_free,sensor-generator_cpu_count,min,65.0,5
cloud_only,fault_free,sensor-generator_cpu_count,max,66.0,5
cloud_only,fault_free,sensor-generator_cpu_max,count,5,5
cloud_only,fault_free,sensor-generator_cpu_max,mean,97.8152,5
cloud_only,fault_free,sensor-generator_cpu_max,median,98.27,5
cloud_only,fault_free,sensor-generator_cpu_max,std,3.491245007157191,5
cloud_only,fault_free,sensor-generator_cpu_max,p95,101.2574,5
cloud_only,fault_free,sensor-generator_cpu_max,min,92.544,5
cloud_only,fault_free,sensor-generator_cpu_max,max,101.537,5
cloud_only,fault_free,sensor-generator_cpu_mean,count,5,5
cloud_only,fault_free,sensor-generator_cpu_mean,mean,58.092941025641025,5
cloud_only,fault_free,sensor-generator_cpu_mean,median,58.110136363636364,5
cloud_only,fault_free,sensor-generator_cpu_mean,std,4.954366731044456,5
cloud_only,fault_free,sensor-generator_cpu_mean,p95,64.05575011655012,5
cloud_only,fault_free,sensor-generator_cpu_mean,min,51.880848484848485,5
cloud_only,fault_free,sensor-generator_cpu_mean,max,65.06680303030303,5
cloud_only,fault_free,sensor-generator_cpu_median,count,5,5
cloud_only,fault_free,sensor-generator_cpu_median,mean,65.8213,5
cloud_only,fault_free,sensor-generator_cpu_median,median,65.666,5
cloud_only,fault_free,sensor-generator_cpu_median,std,4.090084513185519,5
cloud_only,fault_free,sensor-generator_cpu_median,p95,70.9086,5
cloud_only,fault_free,sensor-generator_cpu_median,min,60.9875,5
cloud_only,fault_free,sensor-generator_cpu_median,max,71.8615,5
cloud_only,fault_free,sensor-generator_cpu_min,count,5,5
cloud_only,fault_free,sensor-generator_cpu_min,mean,0.4108,5
cloud_only,fault_free,sensor-generator_cpu_min,median,0.567,5
cloud_only,fault_free,sensor-generator_cpu_min,std,0.2605210164266983,5
cloud_only,fault_free,sensor-generator_cpu_min,p95,0.639,5
cloud_only,fault_free,sensor-generator_cpu_min,min,0.105,5
cloud_only,fault_free,sensor-generator_cpu_min,max,0.655,5
cloud_only,fault_free,sensor-generator_cpu_p95,count,5,5
cloud_only,fault_free,sensor-generator_cpu_p95,mean,90.41727,5
cloud_only,fault_free,sensor-generator_cpu_p95,median,90.70125,5
cloud_only,fault_free,sensor-generator_cpu_p95,std,2.0619295746339175,5
cloud_only,fault_free,sensor-generator_cpu_p95,p95,92.7666,5
cloud_only,fault_free,sensor-generator_cpu_p95,min,87.5606,5
cloud_only,fault_free,sensor-generator_cpu_p95,max,93.20975,5
cloud_only,fault_free,sensor-generator_cpu_std,count,5,5
cloud_only,fault_free,sensor-generator_cpu_std,mean,31.115348852110092,5
cloud_only,fault_free,sensor-generator_cpu_std,median,31.33846168909584,5
cloud_only,fault_free,sensor-generator_cpu_std,std,3.3191754729761476,5
cloud_only,fault_free,sensor-generator_cpu_std,p95,35.0900791741229,5
cloud_only,fault_free,sensor-generator_cpu_std,min,26.875107093722765,5
cloud_only,fault_free,sensor-generator_cpu_std,max,35.84798788827943,5
cloud_only,fault_free,sensor-generator_memory_count,count,5,5
cloud_only,fault_free,sensor-generator_memory_count,mean,65.8,5
cloud_only,fault_free,sensor-generator_memory_count,median,66.0,5
cloud_only,fault_free,sensor-generator_memory_count,std,0.4472135954999579,5
cloud_only,fault_free,sensor-generator_memory_count,p95,66.0,5
cloud_only,fault_free,sensor-generator_memory_count,min,65.0,5
cloud_only,fault_free,sensor-generator_memory_count,max,66.0,5
cloud_only,fault_free,sensor-generator_memory_max,count,5,5
cloud_only,fault_free,sensor-generator_memory_max,mean,103763968.0,5
cloud_only,fault_free,sensor-generator_memory_max,median,100675584.0,5
cloud_only,fault_free,sensor-generator_memory_max,std,7024265.618011893,5
cloud_only,fault_free,sensor-generator_memory_max,p95,113225728.0,5
cloud_only,fault_free,sensor-generator_memory_max,min,100401152.0,5
cloud_only,fault_free,sensor-generator_memory_max,max,116326400.0,5
cloud_only,fault_free,sensor-generator_memory_mean,count,5,5
cloud_only,fault_free,sensor-generator_memory_mean,mean,103382784.11934732,5
cloud_only,fault_free,sensor-generator_memory_mean,median,100506158.54545455,5
cloud_only,fault_free,sensor-generator_memory_mean,std,6882469.129130312,5
cloud_only,fault_free,sensor-generator_memory_mean,p95,112650289.64848484,5
cloud_only,fault_free,sensor-generator_memory_mean,min,99808807.38461539,5
cloud_only,fault_free,sensor-generator_memory_mean,max,115683452.12121212,5
cloud_only,fault_free,sensor-generator_memory_median,count,5,5
cloud_only,fault_free,sensor-generator_memory_median,mean,103384268.8,5
cloud_only,fault_free,sensor-generator_memory_median,median,100519936.0,5
cloud_only,fault_free,sensor-generator_memory_median,std,6888059.228274043,5
cloud_only,fault_free,sensor-generator_memory_median,p95,112660889.6,5
cloud_only,fault_free,sensor-generator_memory_median,min,99778560.0,5
cloud_only,fault_free,sensor-generator_memory_median,max,115693568.0,5
cloud_only,fault_free,sensor-generator_memory_min,count,5,5
cloud_only,fault_free,sensor-generator_memory_min,mean,103021772.8,5
cloud_only,fault_free,sensor-generator_memory_min,median,100188160.0,5
cloud_only,fault_free,sensor-generator_memory_min,std,6794462.405764506,5
cloud_only,fault_free,sensor-generator_memory_min,p95,112169779.2,5
cloud_only,fault_free,sensor-generator_memory_min,min,99364864.0,5
cloud_only,fault_free,sensor-generator_memory_min,max,115159040.0,5
cloud_only,fault_free,sensor-generator_memory_p95,count,5,5
cloud_only,fault_free,sensor-generator_memory_p95,mean,103689625.6,5
cloud_only,fault_free,sensor-generator_memory_p95,median,100657152.0,5
cloud_only,fault_free,sensor-generator_memory_p95,std,6983752.880792733,5
cloud_only,fault_free,sensor-generator_memory_p95,p95,113093632.0,5
cloud_only,fault_free,sensor-generator_memory_p95,min,100302848.0,5
cloud_only,fault_free,sensor-generator_memory_p95,max,116178944.0,5
cloud_only,fault_free,sensor-generator_memory_std,count,5,5
cloud_only,fault_free,sensor-generator_memory_std,mean,198703.27407380886,5
cloud_only,fault_free,sensor-generator_memory_std,median,160603.91175981896,5
cloud_only,fault_free,sensor-generator_memory_std,std,104882.02425391898,5
cloud_only,fault_free,sensor-generator_memory_std,p95,311035.16546227614,5
cloud_only,fault_free,sensor-generator_memory_std,min,103981.16520485544,5
cloud_only,fault_free,sensor-generator_memory_std,max,311112.6787903511,5
cloud_only,fault_free,sensor-generator_processing_ms_count,count,5,5
cloud_only,fault_free,sensor-generator_processing_ms_count,mean,65.8,5
cloud_only,fault_free,sensor-generator_processing_ms_count,median,66.0,5
cloud_only,fault_free,sensor-generator_processing_ms_count,std,0.4472135954999579,5
cloud_only,fault_free,sensor-generator_processing_ms_count,p95,66.0,5
cloud_only,fault_free,sensor-generator_processing_ms_count,min,65.0,5
cloud_only,fault_free,sensor-generator_processing_ms_count,max,66.0,5
cloud_only,fault_free,sensor-generator_processing_ms_max,count,5,5
cloud_only,fault_free,sensor-generator_processing_ms_max,mean,0.0377655029296875,5
cloud_only,fault_free,sensor-generator_processing_ms_max,median,0.02288818359375,5
cloud_only,fault_free,sensor-generator_processing_ms_max,std,0.032975797702610395,5
cloud_only,fault_free,sensor-generator_processing_ms_max,p95,0.08273124694824217,5
cloud_only,fault_free,sensor-generator_processing_ms_max,min,0.020265579223632812,5
cloud_only,fault_free,sensor-generator_processing_ms_max,max,0.09655952453613281,5
cloud_only,fault_free,sensor-generator_processing_ms_mean,count,5,5
cloud_only,fault_free,sensor-generator_processing_ms_mean,mean,0.010586974226233566,5
cloud_only,fault_free,sensor-generator_processing_ms_mean,median,0.010167635404146634,5
cloud_only,fault_free,sensor-generator_processing_ms_mean,std,0.0016531260764447845,5
cloud_only,fault_free,sensor-generator_processing_ms_mean,p95,0.012830531958377724,5
cloud_only,fault_free,sensor-generator_processing_ms_mean,min,0.0095006191369259,5
cloud_only,fault_free,sensor-generator_processing_ms_mean,max,0.013485099330092922,5
cloud_only,fault_free,sensor-generator_processing_ms_median,count,5,5
cloud_only,fault_free,sensor-generator_processing_ms_median,mean,0.007987022399902344,5
cloud_only,fault_free,sensor-generator_processing_ms_median,median,0.007987022399902344,5
cloud_only,fault_free,sensor-generator_processing_ms_median,std,0.00011920928955078125,5
cloud_only,fault_free,sensor-generator_processing_ms_median,p95,0.008106231689453125,5
cloud_only,fault_free,sensor-generator_processing_ms_median,min,0.007867813110351562,5
cloud_only,fault_free,sensor-generator_processing_ms_median,max,0.008106231689453125,5
cloud_only,fault_free,sensor-generator_processing_ms_min,count,5,5
cloud_only,fault_free,sensor-generator_processing_ms_min,mean,0.0067234039306640625,5
cloud_only,fault_free,sensor-generator_processing_ms_min,median,0.00667572021484375,5
cloud_only,fault_free,sensor-generator_processing_ms_min,std,0.00019947529471732987,5
cloud_only,fault_free,sensor-generator_processing_ms_min,p95,0.0069141387939453125,5
cloud_only,fault_free,sensor-generator_processing_ms_min,min,0.0064373016357421875,5
cloud_only,fault_free,sensor-generator_processing_ms_min,max,0.0069141387939453125,5
cloud_only,fault_free,sensor-generator_processing_ms_p95,count,5,5
cloud_only,fault_free,sensor-generator_processing_ms_p95,mean,0.019664764404296875,5
cloud_only,fault_free,sensor-generator_processing_ms_p95,median,0.01988410949707031,5
cloud_only,fault_free,sensor-generator_processing_ms_p95,std,0.0013834596291932594,5
cloud_only,fault_free,sensor-generator_processing_ms_p95,p95,0.021278858184814453,5
cloud_only,fault_free,sensor-generator_processing_ms_p95,min,0.017881393432617188,5
cloud_only,fault_free,sensor-generator_processing_ms_p95,max,0.021576881408691406,5
cloud_only,fault_free,sensor-generator_processing_ms_std,count,5,5
cloud_only,fault_free,sensor-generator_processing_ms_std,mean,0.006354331303961489,5
cloud_only,fault_free,sensor-generator_processing_ms_std,median,0.004535756916908902,5
cloud_only,fault_free,sensor-generator_processing_ms_std,std,0.004628407677098338,5
cloud_only,fault_free,sensor-generator_processing_ms_std,p95,0.012662226089242938,5
cloud_only,fault_free,sensor-generator_processing_ms_std,min,0.0037961385571573867,5
cloud_only,fault_free,sensor-generator_processing_ms_std,max,0.014590877137022456,5
cloud_only,fault_free,uncertain_decisions,count,5,5
cloud_only,fault_free,uncertain_decisions,mean,0.6,5
cloud_only,fault_free,uncertain_decisions,median,1.0,5
cloud_only,fault_free,uncertain_decisions,std,0.5477225575051661,5
cloud_only,fault_free,uncertain_decisions,p95,1.0,5
cloud_only,fault_free,uncertain_decisions,min,0.0,5
cloud_only,fault_free,uncertain_decisions,max,1.0,5
cloud_only,fault_sustained,anomaly_decisions,count,5,5
cloud_only,fault_sustained,anomaly_decisions,mean,23.4,5
cloud_only,fault_sustained,anomaly_decisions,median,23.0,5
cloud_only,fault_sustained,anomaly_decisions,std,0.5477225575051661,5
cloud_only,fault_sustained,anomaly_decisions,p95,24.0,5
cloud_only,fault_sustained,anomaly_decisions,min,23.0,5
cloud_only,fault_sustained,anomaly_decisions,max,24.0,5
cloud_only,fault_sustained,anomaly_events,count,5,5
cloud_only,fault_sustained,anomaly_events,mean,2220.4,5
cloud_only,fault_sustained,anomaly_events,median,2217.0,5
cloud_only,fault_sustained,anomaly_events,std,10.310189135025603,5
cloud_only,fault_sustained,anomaly_events,p95,2233.8,5
cloud_only,fault_sustained,anomaly_events,min,2210.0,5
cloud_only,fault_sustained,anomaly_events,max,2236.0,5
cloud_only,fault_sustained,classifier_accuracy,count,5,5
cloud_only,fault_sustained,classifier_accuracy,mean,0.987715061875149,5
cloud_only,fault_sustained,classifier_accuracy,median,0.9878504672897196,5
cloud_only,fault_sustained,classifier_accuracy,std,0.00043930352325381126,5
cloud_only,fault_sustained,classifier_accuracy,p95,0.988215556507523,5
cloud_only,fault_sustained,classifier_accuracy,min,0.9872029250457038,5
cloud_only,fault_sustained,classifier_accuracy,max,0.9883068288119738,5
cloud_only,fault_sustained,classifier_correct_count,count,5,5
